name,num_simulations,solution_id,time_to_solve,sse,extraction_duration,infusion_duration,infusion_pressure,p0,p1,p2,p3,p4
Diagnostics_118_29JUN2021_748,6144,748,0:00:00.670208 hh:mm:ss,8.383482,22.6,5.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_119_30JUN2021_132,3072,132,0:00:00.364027 hh:mm:ss,13.286299,25.9,5.0,-0.0,5.0,8.0,7.0,5.0,5.0
Diagnostics_11_07FEB2021_114,4096,114,0:00:00.459744 hh:mm:ss,10.877299,25.8,5.0,1.0,5.0,8.0,6.0,5.0,5.0
Diagnostics_120_01JUL2021_85,3072,85,0:00:00.362032 hh:mm:ss,12.645712,29.8,5.0,1.0,5.0,8.0,6.0,5.0,5.0
Diagnostics_121_03JUL2021_36,3072,36,0:00:00.376993 hh:mm:ss,17.187772,37.4,5.0,0.0,5.0,8.0,5.0,5.0,5.0
Diagnostics_122_04JUL2021_1731,6250,1731,0:00:00.687162 hh:mm:ss,9.871991,23.3,4.0,1.0,4.0,7.0,8.0,5.0,5.0
Diagnostics_123_05JUL2021_133,3072,133,0:00:00.358043 hh:mm:ss,11.829829,27.3,6.0,1.0,5.0,8.0,7.0,5.0,5.0
Diagnostics_124_06JUL2021_361,3072,361,0:00:00.349572 hh:mm:ss,10.569098,22.9,6.0,1.0,5.0,7.0,8.0,6.0,5.0
Diagnostics_125_07JUL2021_48,486,48,0:00:00.073803 hh:mm:ss,14.181699,21.7,5.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_126_08JUL2021_632,2048,632,0:00:00.238365 hh:mm:ss,12.729083,23.6,5.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_127_09JUL2021_73,729,73,0:00:00.104229 hh:mm:ss,11.201939,24.5,6.0,1.0,5.0,7.0,7.0,5.0,5.0
Diagnostics_128_11JUL2021_148,1458,148,0:00:00.182512 hh:mm:ss,12.027564,24.5,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_129_12JUL2021_42,486,42,0:00:00.075798 hh:mm:ss,15.712415,20.4,5.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_12_08FEB2021_1391,6250,1391,0:00:00.707110 hh:mm:ss,12.898832,30.1,5.0,1.0,5.0,9.0,7.0,5.0,6.0
Diagnostics_130_13JUL2021_62,972,62,0:00:00.128655 hh:mm:ss,12.307647,23.5,6.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_131_14JUL2021_937,3072,937,0:00:00.345078 hh:mm:ss,12.948608,23.3,5.0,1.0,5.0,7.0,8.0,5.0,6.0
Diagnostics_132_15JUL2021_98,972,98,0:00:00.125665 hh:mm:ss,9.33039,21.9,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_133_16JUL2021_42,486,42,0:00:00.075797 hh:mm:ss,13.745909,23.1,5.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_134_17JUL2021_216,2048,216,0:00:00.247339 hh:mm:ss,12.883233,26.3,5.0,1.0,5.0,8.0,7.0,6.0,5.0
Diagnostics_135_18JUL2021_194,972,194,0:00:00.125664 hh:mm:ss,12.104666,20.3,6.0,1.0,6.0,7.0,8.0,7.0,6.0
Diagnostics_136_19JUL2021_241,2048,241,0:00:00.241355 hh:mm:ss,9.202783,24.1,6.0,1.0,5.0,7.0,8.0,6.0,5.0
Diagnostics_137_20JUL2021_601,2048,601,0:00:00.246341 hh:mm:ss,10.838224,24.9,5.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_138_21JUL2021_216,2048,216,0:00:00.237367 hh:mm:ss,12.378494,23.9,5.0,1.0,5.0,8.0,7.0,6.0,5.0
Diagnostics_139_22JUL2021_42,486,42,0:00:00.076795 hh:mm:ss,15.353129,21.9,5.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_13_09FEB2021_95,3125,95,0:00:00.372390 hh:mm:ss,16.08961,29.0,4.0,1.0,5.0,9.0,8.0,5.0,5.0
Diagnostics_140_23JUL2021_31,486,31,0:00:00.072805 hh:mm:ss,10.251325,20.5,6.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_141_01AUG2021_27,128,27,0:00:00.029919 hh:mm:ss,11.005585,19.4,6.0,1.0,6.0,7.0,7.0,6.0,6.0
Diagnostics_142_02AUG2021_482,4096,482,0:00:00.438827 hh:mm:ss,7.480138,17.8,6.0,1.0,5.0,7.0,8.0,6.0,5.0
Diagnostics_143_03AUG2021_240,2048,240,0:00:00.230384 hh:mm:ss,10.209086,17.8,6.0,1.0,5.0,7.0,8.0,6.0,5.0
Diagnostics_144_04AUG2021_88,2048,88,0:00:00.240358 hh:mm:ss,13.568923,25.7,5.0,1.0,5.0,8.0,7.0,5.0,5.0
Diagnostics_145_05AUG2021_1900,6144,1900,0:00:00.676192 hh:mm:ss,8.969429,22.5,6.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_146_06AUG2021_114,4096,114,0:00:00.447829 hh:mm:ss,8.486897,22.9,6.0,1.0,5.0,8.0,6.0,5.0,5.0
Diagnostics_147_08AUG2021_26,128,26,0:00:00.035904 hh:mm:ss,12.818707,20.4,5.0,1.0,6.0,7.0,7.0,6.0,6.0
Diagnostics_148_09AUG2021_86,972,86,0:00:00.120198 hh:mm:ss,9.194167,18.0,6.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_149_10AUG2021_1108,6144,1108,0:00:00.666219 hh:mm:ss,7.825216,17.1,6.0,1.0,5.0,7.0,8.0,7.0,5.0
Diagnostics_14_10FEB2021_531,972,531,0:00:00.126661 hh:mm:ss,8.642007,25.1,6.0,1.0,5.0,7.0,7.0,6.0,6.0
Diagnostics_150_11AUG2021_364,1024,364,0:00:00.129654 hh:mm:ss,12.848264,21.2,5.0,1.0,5.0,8.0,7.0,6.0,6.0
Diagnostics_151_12AUG2021_29,64,29,0:00:00.024934 hh:mm:ss,12.912141,17.6,6.0,1.0,6.0,7.0,7.0,7.0,6.0
Diagnostics_152_16AUG2021_241,2048,241,0:00:00.266288 hh:mm:ss,12.633414,20.6,5.0,1.0,5.0,7.0,8.0,6.0,5.0
Diagnostics_153_17AUG2021_24,486,24,0:00:00.068337 hh:mm:ss,14.124881,20.8,6.0,1.0,6.0,7.0,7.0,6.0,6.0
Diagnostics_154_18AUG2021_179,4096,179,0:00:00.462762 hh:mm:ss,9.568712,26.6,9.0,1.0,5.0,8.0,7.0,5.0,5.0
Diagnostics_155_19AUG2021_292,1458,292,0:00:00.173536 hh:mm:ss,7.980439,20.7,7.0,1.0,5.0,6.0,7.0,6.0,5.0
Diagnostics_156_20AUG2021_48,243,48,0:00:00.045398 hh:mm:ss,11.530371,21.9,6.0,1.0,5.0,6.0,7.0,6.0,5.0
Diagnostics_157_21AUG2021_194,972,194,0:00:00.120678 hh:mm:ss,9.002379,20.7,7.0,0.0,5.0,6.0,7.0,6.0,5.0
Diagnostics_158_22AUG2021_748,6144,748,0:00:00.692149 hh:mm:ss,7.731845,22.0,7.0,1.0,4.0,7.0,7.0,5.0,4.0
Diagnostics_159_23AUG2021_738,4096,738,0:00:00.475727 hh:mm:ss,7.721648,21.0,7.0,0.0,4.0,6.0,7.0,6.0,4.0
Diagnostics_15_12FEB2021_31,486,31,0:00:00.067819 hh:mm:ss,11.260251,22.6,5.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_160_24AUG2021_241,2048,241,0:00:00.228414 hh:mm:ss,6.437208,18.9,6.0,1.0,4.0,6.0,7.0,5.0,4.0
Diagnostics_161_25AUG2021_148,1458,148,0:00:00.174534 hh:mm:ss,8.66605,18.9,6.0,1.0,5.0,7.0,7.0,5.0,5.0
Diagnostics_162_26AUG2021_40,192,40,0:00:00.036901 hh:mm:ss,8.646758,18.1,6.0,1.0,5.0,6.0,6.0,5.0,5.0
Diagnostics_163_27AUG2021_90,486,90,0:00:00.068816 hh:mm:ss,10.861531,19.3,6.0,1.0,5.0,5.0,7.0,6.0,5.0
Diagnostics_164_29AUG2021_1,3,1,0:00:00.016954 hh:mm:ss,10.643778,19.3,6.0,1.0,5.0,5.0,5.0,5.0,5.0
Diagnostics_165_30AUG2021_504,2048,504,0:00:00.236369 hh:mm:ss,13.112051,19.6,5.0,1.0,5.0,8.0,8.0,8.0,5.0
Diagnostics_166_31AUG2021_49,486,49,0:00:00.069814 hh:mm:ss,11.621934,18.4,5.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_167_01SEP2021_184,1024,184,0:00:00.123669 hh:mm:ss,10.707088,18.5,6.0,1.0,5.0,7.0,8.0,7.0,5.0
Diagnostics_168_03SEP2021_96,486,96,0:00:00.067819 hh:mm:ss,17.138939,18.5,5.0,1.0,6.0,7.0,8.0,7.0,6.0
Diagnostics_169_04SEP2021_381,1458,381,0:00:00.167552 hh:mm:ss,14.640929,17.4,7.0,1.0,6.0,6.0,7.0,8.0,6.0
Diagnostics_16_13FEB2021_50,972,50,0:00:00.121675 hh:mm:ss,12.3411,20.6,5.0,1.0,6.0,7.0,7.0,6.0,6.0
Diagnostics_170_05SEP2021_206,972,206,0:00:00.121675 hh:mm:ss,13.019945,18.6,6.0,1.0,6.0,8.0,8.0,7.0,6.0
Diagnostics_171_06SEP2021_181,3072,181,0:00:00.350064 hh:mm:ss,12.972808,18.8,5.0,1.0,5.0,8.0,8.0,5.0,5.0
Diagnostics_172_07SEP2021_113,2048,113,0:00:00.233869 hh:mm:ss,11.388965,18.5,5.0,1.0,5.0,7.0,8.0,5.0,5.0
Diagnostics_173_08SEP2021_361,3072,361,0:00:00.339061 hh:mm:ss,11.542014,17.1,5.0,1.0,5.0,7.0,8.0,6.0,5.0
Diagnostics_174_09SEP2021_965,8192,965,0:00:00.853743 hh:mm:ss,9.66601,17.9,6.0,1.0,5.0,7.0,8.0,6.0,5.0
Diagnostics_175_13SEP2021_1132,6144,1132,0:00:00.656245 hh:mm:ss,8.041944,18.2,6.0,1.0,5.0,8.0,8.0,7.0,5.0
Diagnostics_176_14SEP2021_51,4096,51,0:00:00.462299 hh:mm:ss,9.514707,23.9,6.0,1.0,5.0,8.0,5.0,5.0,5.0
Diagnostics_177_15SEP2021_372,3072,372,0:00:00.363030 hh:mm:ss,10.781783,23.1,6.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_178_16SEP2021_130,1458,130,0:00:00.181515 hh:mm:ss,12.307497,22.9,6.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_179_17SEP2021_747,6144,747,0:00:00.687163 hh:mm:ss,10.315987,23.2,6.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_17_13FEB2021_601,2048,601,0:00:00.237365 hh:mm:ss,9.012703,19.6,5.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_180_18SEP2021_754,4096,754,0:00:00.444810 hh:mm:ss,10.215356,20.9,5.0,1.0,5.0,8.0,8.0,7.0,5.0
Diagnostics_181_20SEP2021_121,2048,121,0:00:00.242352 hh:mm:ss,10.800577,23.1,5.0,1.0,5.0,8.0,8.0,5.0,5.0
Diagnostics_182_21SEP2021_748,6144,748,0:00:00.675195 hh:mm:ss,9.712631,21.6,6.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_183_22SEP2021_48,486,48,0:00:00.075798 hh:mm:ss,14.719977,22.6,5.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_184_23SEP2021_133,3072,133,0:00:00.392923 hh:mm:ss,13.585689,28.7,5.0,1.0,5.0,8.0,7.0,5.0,5.0
Diagnostics_185_24SEP2021_325,3072,325,0:00:00.363031 hh:mm:ss,13.861864,29.4,5.0,1.0,5.0,8.0,7.0,6.0,5.0
Diagnostics_186_25SEP2021_434,4096,434,0:00:00.456778 hh:mm:ss,11.315467,26.5,6.0,1.0,5.0,8.0,7.0,6.0,5.0
Diagnostics_187_26SEP2021_498,4096,498,0:00:00.470741 hh:mm:ss,9.894721,24.7,6.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_188_27SEP2021_373,3072,373,0:00:00.353056 hh:mm:ss,12.041972,24.6,6.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_189_28SEP2021_6746,31104,6746,0:00:03.348533 hh:mm:ss,9.603411,29.8,6.0,1.0,4.0,9.0,8.0,5.0,5.0
Diagnostics_18_14FEB2021_177,2048,177,0:00:00.232378 hh:mm:ss,8.675041,19.1,4.0,1.0,5.0,7.0,6.0,6.0,5.0
Diagnostics_190_05OCT2021_141,6250,141,0:00:00.709104 hh:mm:ss,14.262056,34.6,8.0,1.0,5.0,9.0,7.0,5.0,5.0
Diagnostics_191_06OCT2021_199,23328,199,0:00:02.561152 hh:mm:ss,13.426476,32.7,5.0,1.0,4.0,9.0,5.0,4.0,4.0
Diagnostics_192_07OCT2021_1650,7776,1650,0:00:00.871669 hh:mm:ss,15.295821,31.1,5.0,1.0,4.0,9.0,7.0,5.0,5.0
Diagnostics_193_09OCT2021_249,2048,249,0:00:00.241367 hh:mm:ss,9.377421,25.1,6.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_194_10OCT2021_1266,4096,1266,0:00:00.454784 hh:mm:ss,9.77822,24.7,6.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_195_11OCT2021_249,2048,249,0:00:00.244347 hh:mm:ss,12.28522,25.5,5.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_196_12OCT2021_633,2048,633,0:00:00.246343 hh:mm:ss,8.824889,24.4,6.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_197_13OCT2021_88,2048,88,0:00:00.272750 hh:mm:ss,12.660465,26.6,5.0,1.0,5.0,8.0,7.0,5.0,5.0
Diagnostics_198_14OCT2021_1,2,1,0:00:00.011968 hh:mm:ss,5.025933,13.7,6.0,1.0,4.0,4.0,4.0,4.0,4.0
Diagnostics_199_20OCT2021_12,32,12,0:00:00.015959 hh:mm:ss,10.600779,14.9,5.0,1.0,5.0,5.0,6.0,6.0,5.0
Diagnostics_19_15FEB2021_624,2048,624,0:00:00.233376 hh:mm:ss,11.537764,18.0,3.0,1.0,5.0,7.0,8.0,5.0,6.0
Diagnostics_1_29JAN2021_92,1024,92,0:00:00.129653 hh:mm:ss,13.864039,22.5,3.0,1.0,5.0,8.0,6.0,6.0,5.0
Diagnostics_200_21OCT2021_632,2048,632,0:00:00.239360 hh:mm:ss,11.891001,22.6,5.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_201_23OCT2021_43,486,43,0:00:00.073803 hh:mm:ss,13.732174,22.3,6.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_202_25OCT2021_1132,6144,1132,0:00:00.668213 hh:mm:ss,11.365077,22.9,6.0,1.0,5.0,8.0,8.0,7.0,5.0
Diagnostics_203_26OCT2021_88,2048,88,0:00:00.275264 hh:mm:ss,14.104868,27.0,5.0,1.0,5.0,8.0,7.0,5.0,5.0
Diagnostics_204_27OCT2021_112,2048,112,0:00:00.241355 hh:mm:ss,12.545341,24.1,5.0,1.0,5.0,7.0,8.0,5.0,5.0
Diagnostics_205_28OCT2021_497,4096,497,0:00:00.461766 hh:mm:ss,12.239987,23.6,5.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_206_29OCT2021_748,6144,748,0:00:00.690154 hh:mm:ss,9.866823,27.7,6.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_207_30OCT2021_600,2048,600,0:00:00.245861 hh:mm:ss,14.285685,25.9,5.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_208_01NOV2021_249,2048,249,0:00:00.243350 hh:mm:ss,9.015553,24.9,5.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_209_02NOV2021_1267,4096,1267,0:00:00.489690 hh:mm:ss,10.234394,26.1,5.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_20_16FEB2021_498,4096,498,0:00:00.439848 hh:mm:ss,8.509812,17.5,5.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_210_03NOV2021_243,4096,243,0:00:00.460768 hh:mm:ss,9.513219,26.1,5.0,1.0,5.0,8.0,8.0,5.0,5.0
Diagnostics_211_04NOV2021_121,2048,121,0:00:00.242379 hh:mm:ss,9.78251,25.2,5.0,1.0,5.0,8.0,8.0,5.0,5.0
Diagnostics_212_05NOV2021_625,2048,625,0:00:00.246341 hh:mm:ss,10.187037,25.6,5.0,1.0,5.0,7.0,8.0,5.0,6.0
Diagnostics_213_06NOV2021_1267,4096,1267,0:00:00.454785 hh:mm:ss,10.677449,25.7,6.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_214_07NOV2021_1899,6144,1899,0:00:00.668213 hh:mm:ss,8.965191,21.9,5.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_215_08NOV2021_1980,6250,1980,0:00:00.690155 hh:mm:ss,11.187318,25.4,6.0,1.0,4.0,7.0,8.0,6.0,5.0
Diagnostics_216_09NOV2021_6444,15552,6444,0:00:01.685000 hh:mm:ss,10.20112,25.6,5.0,1.0,4.0,7.0,9.0,6.0,6.0
Diagnostics_217_11NOV2021_600,2048,600,0:00:00.247339 hh:mm:ss,12.440757,26.8,6.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_218_12NOV2021_1900,6144,1900,0:00:00.683174 hh:mm:ss,10.865461,25.7,6.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_219_13NOV2021_48,486,48,0:00:00.076795 hh:mm:ss,16.385328,25.6,5.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_21_17FEB2021_1202,4096,1202,0:00:00.450795 hh:mm:ss,7.959681,18.9,5.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_220_14NOV2021_466,4096,466,0:00:00.455782 hh:mm:ss,14.261275,22.1,6.0,1.0,6.0,7.0,9.0,7.0,6.0
Diagnostics_221_15NOV2021_1515,6144,1515,0:00:00.672175 hh:mm:ss,11.205927,22.7,6.0,1.0,5.0,8.0,8.0,8.0,5.0
Diagnostics_222_16NOV2021_368,2048,368,0:00:00.240358 hh:mm:ss,13.436711,23.3,5.0,1.0,5.0,7.0,8.0,7.0,5.0
Diagnostics_223_17NOV2021_206,972,206,0:00:00.127658 hh:mm:ss,13.209486,22.6,6.0,1.0,6.0,8.0,8.0,7.0,6.0
Diagnostics_224_18NOV2021_627,6144,627,0:00:00.688160 hh:mm:ss,10.836665,20.7,6.0,1.0,6.0,8.0,8.0,7.0,6.0
Diagnostics_225_19NOV2021_9061,15552,9061,0:00:01.655588 hh:mm:ss,9.230163,23.6,5.0,1.0,4.0,9.0,9.0,6.0,7.0
Diagnostics_226_20NOV2021_410,972,410,0:00:00.126661 hh:mm:ss,12.16791,21.7,6.0,1.0,6.0,7.0,8.0,6.0,7.0
Diagnostics_227_21NOV2021_48,486,48,0:00:00.072806 hh:mm:ss,14.488825,20.8,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_228_29NOV2021_98,972,98,0:00:00.128655 hh:mm:ss,10.770205,24.4,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_229_30NOV2021_98,972,98,0:00:00.122688 hh:mm:ss,10.047223,21.1,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_22_18FEB2021_601,2048,601,0:00:00.232404 hh:mm:ss,10.333627,19.3,5.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_230_01DEC2021_144,729,144,0:00:00.131649 hh:mm:ss,16.668632,21.6,6.0,1.0,6.0,7.0,8.0,7.0,6.0
Diagnostics_231_02DEC2021_206,972,206,0:00:00.125663 hh:mm:ss,11.702548,21.9,6.0,1.0,6.0,8.0,8.0,7.0,6.0
Diagnostics_232_03DEC2021_86,972,86,0:00:00.120677 hh:mm:ss,11.879358,18.8,6.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_233_04DEC2021_62,972,62,0:00:00.126184 hh:mm:ss,9.858051,20.6,6.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_234_05DEC2021_632,2048,632,0:00:00.236367 hh:mm:ss,11.891495,19.6,5.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_235_06DEC2021_12462,12500,12462,0:00:01.342411 hh:mm:ss,7.4399,19.5,6.0,1.0,4.0,7.0,8.0,8.0,8.0
Diagnostics_236_07DEC2021_96,486,96,0:00:00.072805 hh:mm:ss,15.54402,20.5,5.0,1.0,6.0,7.0,8.0,7.0,6.0
Diagnostics_237_08DEC2021_98,972,98,0:00:00.124667 hh:mm:ss,12.849996,20.3,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_238_09DEC2021_194,972,194,0:00:00.153563 hh:mm:ss,12.527121,19.1,6.0,1.0,6.0,7.0,8.0,7.0,6.0
Diagnostics_239_10DEC2021_194,972,194,0:00:00.124667 hh:mm:ss,12.65206,21.0,7.0,1.0,6.0,7.0,8.0,7.0,6.0
Diagnostics_23_19FEB2021_30,486,30,0:00:00.073802 hh:mm:ss,15.89748,20.6,5.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_240_11DEC2021_240,2048,240,0:00:00.241355 hh:mm:ss,10.679364,20.6,6.0,1.0,5.0,7.0,8.0,6.0,5.0
Diagnostics_241_19DEC2021_80,2048,80,0:00:00.237366 hh:mm:ss,16.667805,24.7,5.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_242_29DEC2021_60,96,60,0:00:00.023936 hh:mm:ss,21.917736,19.0,4.0,-0.0,8.0,8.0,9.0,8.0,9.0
Diagnostics_243_30DEC2021_12,32,12,0:00:00.021941 hh:mm:ss,19.441377,20.0,5.0,1.0,7.0,7.0,8.0,8.0,7.0
Diagnostics_244_30DEC2021_18,243,18,0:00:00.045877 hh:mm:ss,14.301676,19.3,5.0,1.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_245_31DEC2021_1804,6144,1804,0:00:00.683148 hh:mm:ss,9.851678,19.5,6.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_246_01JAN2022_364,6144,364,0:00:00.653253 hh:mm:ss,10.940357,19.0,6.0,1.0,6.0,9.0,9.0,6.0,6.0
Diagnostics_247_02JAN2022_121,2048,121,0:00:00.235370 hh:mm:ss,12.026476,19.4,6.0,1.0,6.0,9.0,9.0,6.0,6.0
Diagnostics_248_04JAN2022_309,1458,309,0:00:00.177525 hh:mm:ss,13.108667,20.1,6.0,1.0,6.0,8.0,8.0,7.0,6.0
Diagnostics_249_05JAN2022_1804,6144,1804,0:00:00.661205 hh:mm:ss,10.073941,21.0,6.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_24_21FEB2021_592,2048,592,0:00:00.227391 hh:mm:ss,16.119528,18.7,4.0,1.0,6.0,8.0,8.0,6.0,7.0
Diagnostics_250_06JAN2022_43,486,43,0:00:00.071808 hh:mm:ss,12.216327,19.4,5.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_251_07JAN2022_184,2048,184,0:00:00.239360 hh:mm:ss,13.926489,21.8,5.0,0.0,5.0,8.0,6.0,6.0,5.0
Diagnostics_252_08JAN2022_49,486,49,0:00:00.070811 hh:mm:ss,12.150206,19.8,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_253_09JAN2022_54,729,54,0:00:00.094747 hh:mm:ss,14.928551,18.7,6.0,1.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_254_10JAN2022_180,972,180,0:00:00.122673 hh:mm:ss,17.634074,19.3,5.0,0.0,6.0,6.0,8.0,7.0,6.0
Diagnostics_255_11JAN2022_87,972,87,0:00:00.115690 hh:mm:ss,12.181385,18.0,6.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_256_12JAN2022_9,64,9,0:00:00.021941 hh:mm:ss,9.540718,17.8,7.0,1.0,5.0,5.0,6.0,5.0,5.0
Diagnostics_257_13JAN2022_721,4096,721,0:00:00.445808 hh:mm:ss,12.118438,18.3,6.0,1.0,5.0,6.0,8.0,7.0,5.0
Diagnostics_258_14JAN2022_36,486,36,0:00:00.072805 hh:mm:ss,15.1938,19.7,5.0,0.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_259_15JAN2022_1507,4096,1507,0:00:00.478719 hh:mm:ss,9.34472,18.6,6.0,1.0,5.0,7.0,8.0,6.0,6.0
Diagnostics_25_22FEB2021_1458,4096,1458,0:00:00.447802 hh:mm:ss,9.054675,20.0,5.0,1.0,5.0,8.0,7.0,6.0,6.0
Diagnostics_260_16JAN2022_748,6144,748,0:00:00.676192 hh:mm:ss,13.765764,19.8,6.0,1.0,5.0,8.0,8.0,6.0,5.0
